date,course,race_time,race_name,distance,going,race_class,race_url,source
2026-03-03,CHANTILLY                                                    (FR),,"5.
                                                Parmenide20/1",,,,https://www.racingpost.com/profile/horse/5410613/parmenide,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/profile/horse/3307008/antinea,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/profile/horse/3307008/antinea,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),3:15,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914717,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),3:50,Prix des Ecuries Cantiliennes (Handicap) (All Weather) (Polytrack),1m1½f,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914718,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Prix des Ecuries Cantiliennes (Handicap) (All Weather) (Polytrack),1m1½f,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914718,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Prix des Ecuries Cantiliennes (Handicap) (All Weather) (Polytrack),1m1½f,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914718,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Prix des Ecuries Cantiliennes (Handicap) (All Weather) (Polytrack),,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914718,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,1m1½f,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"3.
                                                Aslan Senora51/10",,,,https://www.racingpost.com/profile/horse/4355291/aslan-senora,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"3.
                                                Aslan Senora51/10",,,,https://www.racingpost.com/profile/horse/4355291/aslan-senora,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,-,,,,https://www.racingpost.com/profile/horse/800174/toronado,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,-,,,,https://www.racingpost.com/profile/horse/800174/toronado,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Breeder:,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Owner:,,,,https://www.racingpost.com/profile/owner/283852/philippe-devillard,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"14.
                                                Oasis Bay56/10",,,,https://www.racingpost.com/profile/horse/4556123/oasis-bay,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"14.
                                                Oasis Bay56/10",,,,https://www.racingpost.com/profile/horse/4556123/oasis-bay,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"2.
                                                Hamilton13/1",,,,https://www.racingpost.com/profile/horse/5043788/hamilton,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"2.
                                                Hamilton13/1",,,,https://www.racingpost.com/profile/horse/5043788/hamilton,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/profile/horse/6260940/comte-noir,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/profile/horse/6260940/comte-noir,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),3:50,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914718,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),4:25,Prix des Ronds de Marche (Handicap) (All Weather) (Polytrack),1m1½f,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914719,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Prix des Ronds de Marche (Handicap) (All Weather) (Polytrack),1m1½f,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914719,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Prix des Ronds de Marche (Handicap) (All Weather) (Polytrack),1m1½f,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914719,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Prix des Ronds de Marche (Handicap) (All Weather) (Polytrack),,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914719,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,1m1½f,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"10.
                                                Bejar78/10",,,,https://www.racingpost.com/profile/horse/5837009/bejar,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"10.
                                                Bejar78/10",,,,https://www.racingpost.com/profile/horse/5837009/bejar,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,-,,,,https://www.racingpost.com/profile/horse/1217935/recoletos,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,-,,,,https://www.racingpost.com/profile/horse/1217935/recoletos,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Breeder:,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Owner:,,,,https://www.racingpost.com/profile/owner/357650/sangwin-bloodstock-ltd,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"2.
                                                Haute Gamme48/10",,,,https://www.racingpost.com/profile/horse/5089282/haute-gamme,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"2.
                                                Haute Gamme48/10",,,,https://www.racingpost.com/profile/horse/5089282/haute-gamme,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"4.
                                                Manne9/1",,,,https://www.racingpost.com/profile/horse/3094386/manne,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"4.
                                                Manne9/1",,,,https://www.racingpost.com/profile/horse/3094386/manne,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/profile/horse/8375345/last-sinn,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/profile/horse/8375345/last-sinn,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),4:25,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914719,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),5:00,Prix des Pistes (Handicap) (All Weather) (Polytrack),1m1½f,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914720,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Prix des Pistes (Handicap) (All Weather) (Polytrack),1m1½f,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914720,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Prix des Pistes (Handicap) (All Weather) (Polytrack),1m1½f,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914720,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Prix des Pistes (Handicap) (All Weather) (Polytrack),,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914720,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,1m1½f,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"4.
                                                Lavendin23/10F",,,,https://www.racingpost.com/profile/horse/8565854/lavendin,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"4.
                                                Lavendin23/10F",,,,https://www.racingpost.com/profile/horse/8565854/lavendin,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,-,,,,https://www.racingpost.com/profile/horse/817988/anodin,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,-,,,,https://www.racingpost.com/profile/horse/817988/anodin,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Breeder:,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,Owner:,,,,https://www.racingpost.com/profile/owner/83166/ecurie-du-sud,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"10.
                                                Human Evolution9/1",,,,https://www.racingpost.com/profile/horse/5218342/human-evolution,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"10.
                                                Human Evolution9/1",,,,https://www.racingpost.com/profile/horse/5218342/human-evolution,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"1.
                                                Beetlejuice53/10",,,,https://www.racingpost.com/profile/horse/7503795/beetlejuice,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,"1.
                                                Beetlejuice53/10",,,,https://www.racingpost.com/profile/horse/7503795/beetlejuice,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/profile/jockey/75796/christophe-soumillon,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),5:00,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/914720,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,,Racing Post
2026-03-03,CHANTILLY                                                    (FR),,,,,,https://www.racingpost.com/results/204/chantilly/2026-03-03/winning-times,Racing Post
2026-03-03,MARKET RASEN                                                                            - ABANDONED,,MARKET RASEN                                                                            - ABANDONED,,,,,Racing Post
